sample_id,timestamp_utc,month_block,segment_id,source_dataset,altitude_km,latitude_deg,longitude_deg,residual_mGs,Bx_model_nT,By_model_nT,Bz_model_nT,B_model_nT,B_model_mGs,B_teaching_mGs,is_anomaly,anomaly_type,anomaly_id,quality_flag
118,2026-01-12 09:30:30,2026-01,segment_1,200_stab,464.682375,61.371285,138.029927,-81.3241511339514,12219.3245439723,-2701.03553782719,45480.4848928642,47170.7747591406,471.707747591406,390.383596457455,0,normal,,normal_semisynthetic
119,2026-01-12 09:30:50,2026-01,segment_1,200_stab,463.810375,60.140403,137.26373,-105.157014322291,12826.3719734173,-2800.54511168307,45133.5618862084,47004.226187219,470.04226187219,364.885247549899,0,normal,,normal_semisynthetic
120,2026-01-12 09:31:00,2026-01,segment_1,200_stab,463.370375,59.522298,136.898725,-84.4951331492136,13132.1959717294,-2847.55548467941,44947.3482159292,46912.9753364911,469.129753364911,384.634620215697,0,normal,,normal_semisynthetic
121,2026-01-12 09:31:20,2026-01,segment_1,200_stab,462.4870625,58.286416,136.204436,-86.7614087036379,13745.2760048556,-2935.47225380475,44550.8335301549,46715.3762484483,467.153762484483,380.392353780845,0,normal,,normal_semisynthetic
122,2026-01-12 09:31:30,2026-01,segment_1,200_stab,462.0379375,57.660109,135.869224,-74.2250197121323,14056.628732118,-2976.8756363311,44337.5303457047,46607.587333213,466.07587333213,391.850853619998,0,normal,,normal_semisynthetic
123,2026-01-12 09:31:50,2026-01,segment_1,200_stab,461.1450625,56.418117,135.234426,-88.4349766312654,14675.0197115141,-3052.58566862539,43889.8190594035,46378.7742384898,463.787742384898,375.352765753632,0,normal,,normal_semisynthetic
124,2026-01-12 09:32:10,2026-01,segment_1,200_stab,460.2495625,55.175156,134.635227,-109.333024360042,15294.7179913642,-3119.69499370758,43408.6938051798,46129.9858352567,461.299858352567,351.966833992524,0,normal,,normal_semisynthetic
125,2026-01-12 09:32:20,2026-01,segment_1,200_stab,459.7998125,54.551365,134.34687,-84.0575383781363,15605.8614895689,-3150.06146899885,43154.7098520344,45997.7693209503,459.977693209503,375.920154831367,0,normal,,normal_semisynthetic
126,2026-01-12 09:32:40,2026-01,segment_1,200_stab,458.8938125,53.294491,133.788762,-52.899787964492,16232.7375674922,-3204.44313946508,42617.3893611575,45716.6501477267,457.166501477267,404.266713512775,0,normal,,normal_semisynthetic
127,2026-01-12 09:32:50,2026-01,segment_1,200_stab,458.44325,52.668839,133.521551,-51.6049618492905,16544.6284956411,-3228.09918324366,42337.12566603,45569.4806428255,455.694806428256,404.089844578965,0,normal,,normal_semisynthetic
128,2026-01-12 09:33:00,2026-01,segment_1,200_stab,457.99415625,52.044556,133.261458,-80.4865334579213,16855.6418680479,-3249.42949410731,42048.9640134238,45417.913089697,454.17913089697,373.692597439049,0,normal,,normal_semisynthetic
129,2026-01-12 09:33:10,2026-01,segment_1,200_stab,457.5453125,51.41972,133.007334,-99.0547345661186,17166.6672698091,-3268.49827252317,41752.0062956328,45261.5463259971,452.615463259971,353.560728693852,0,normal,,normal_semisynthetic
130,2026-01-12 09:33:30,2026-01,segment_1,200_stab,456.643375,50.160254,132.51276,-82.5055123014968,17792.511130516,-3299.9890598522,41127.3379904539,44932.4082406643,449.324082406643,366.818570105146,0,normal,,normal_semisynthetic
131,2026-01-12 09:33:40,2026-01,segment_1,200_stab,456.19696875,49.534506,132.275233,-62.7709119503789,18102.7697884364,-3312.1828559267,40803.9514199378,44762.0741338565,447.620741338565,384.849829388186,0,normal,,normal_semisynthetic
132,2026-01-12 09:33:50,2026-01,segment_1,200_stab,455.7453125,48.899472,132.039387,-95.0877158417108,18417.0677574128,-3322.21945046232,40466.8832512539,44584.6853406949,445.846853406949,350.759137565239,0,normal,,normal_semisynthetic
133,2026-01-12 09:34:10,2026-01,segment_1,200_stab,454.85790625,47.644927,131.587925,-81.2126352116636,19035.9954649082,-3335.15270317064,39774.5654829457,44221.1309924408,442.211309924408,360.998674712745,0,normal,,normal_semisynthetic
134,2026-01-12 09:34:30,2026-01,segment_1,200_stab,453.97028125,46.379235,131.150424,-40.7353741925298,19657.1980336672,-3338.99618192969,39040.3573215394,43837.2424980315,438.372424980315,397.637050787786,0,normal,,normal_semisynthetic
135,2026-01-12 09:34:40,2026-01,segment_1,200_stab,453.5324375,45.750168,130.939193,-82.346727308566,19964.5233459566,-3337.50297127715,38662.0231883799,43640.2698838281,436.402698838281,354.055971529715,0,normal,,normal_semisynthetic
136,2026-01-12 09:34:50,2026-01,segment_1,200_stab,453.09503125,45.118174,130.730886,-81.2275288510618,20272.2061976461,-3333.75099920188,38272.9203537224,43438.3778731082,434.383778731082,353.15624988002,0,normal,,normal_semisynthetic
137,2026-01-12 09:35:00,2026-01,segment_1,200_stab,452.656875,44.4813,130.524765,-53.0634276655181,20581.0814628894,-3327.70821609502,37871.6552364163,43230.970686529,432.30970686529,379.246279199772,0,normal,,normal_semisynthetic
138,2026-01-12 09:35:10,2026-01,segment_1,200_stab,452.22484375,43.849155,130.323766,-55.1153012674807,20886.3877882664,-3319.4878725801,37464.2586422365,43021.2839207577,430.212839207577,375.097537940097,0,normal,,normal_semisynthetic
139,2026-01-12 09:35:30,2026-01,segment_1,200_stab,451.37003125,42.585024,129.931945,-54.4503756766453,21492.7009230341,-3296.51200299894,36622.2738886111,42591.0099566253,425.910099566253,371.459723889608,0,normal,,normal_semisynthetic
140,2026-01-12 09:35:40,2026-01,segment_1,200_stab,450.94421875,41.947928,129.739307,-71.8861962545729,21795.919132635,-3281.68687731332,36184.1102043243,42368.8729007013,423.688729007013,351.80253275244,0,normal,,normal_semisynthetic
141,2026-01-12 09:35:50,2026-01,segment_1,200_stab,450.52515625,41.315609,129.551135,-65.3732601565993,22095.1558418132,-3264.86347552246,35740.0602920448,42145.0727234728,421.450727234728,356.077467078128,0,normal,,normal_semisynthetic
142,2026-01-12 09:36:10,2026-01,segment_1,200_stab,449.696875,40.048708,129.182687,-67.35514653153,22689.1107011898,-3224.9696670184,34822.8601612105,41687.2614064687,416.872614064687,349.517467533157,0,normal,,normal_semisynthetic
143,2026-01-12 09:36:20,2026-01,segment_1,200_stab,449.2884375,39.414771,129.00237,-92.0508617599541,22983.273322541,-3201.98185421241,34350.1347202059,41453.7729972752,414.537729972752,322.486868212798,0,normal,,normal_semisynthetic
144,2026-01-12 09:36:30,2026-01,segment_1,200_stab,448.88046875,38.774813,128.822955,-32.5772376834048,23278.0000429025,-3176.78162450442,33863.6048176314,41215.3000563125,412.153000563125,379.57576287972,0,normal,,normal_semisynthetic
145,2026-01-12 09:36:50,2026-01,segment_1,200_stab,448.0850625,37.505972,128.474506,-67.397554826718,23855.2019642488,-3121.05949702417,32871.3713864809,40734.981649278,407.34981649278,339.952261666062,0,normal,,normal_semisynthetic
146,2026-01-12 09:37:00,2026-01,segment_1,200_stab,447.69325,36.869556,128.303205,-53.337800693354,24140.8580967512,-3090.31645227561,32359.9174987555,40490.6822114538,404.906822114538,351.569021421184,0,normal,,normal_semisynthetic
147,2026-01-12 09:37:20,2026-01,segment_1,200_stab,446.92459375,35.596508,127.967037,-55.4125578869801,24703.8423848628,-3023.45070626211,31309.3761400104,39996.2262848133,399.962262848133,344.549704961153,0,normal,,normal_semisynthetic
148,2026-01-12 09:37:40,2026-01,segment_1,200_stab,446.174,34.317852,127.637548,-28.1411103953308,25257.023195431,-2949.4154376363,30217.6318163302,39493.3101259643,394.933101259643,366.791990864312,0,normal,,normal_semisynthetic
149,2026-01-12 09:38:00,2026-01,segment_1,200_stab,445.44928125,33.044588,127.316953,-0.54919788113358,25794.4448632692,-2869.26257786122,29094.5066966907,38988.1568360025,389.881568360025,389.332370478892,0,normal,,normal_semisynthetic
150,2026-01-12 09:38:20,2026-01,segment_1,200_stab,444.74446875,31.763901,127.001466,-4.41547819490478,26320.2566087963,-2782.61207191272,27929.1764661445,38477.756379143,384.77756379143,380.362085596525,0,normal,,normal_semisynthetic
151,2026-01-12 09:38:40,2026-01,segment_1,200_stab,444.0676875,30.488008,126.693616,-60.4021726827531,26828.1584799431,-2690.73176177056,26733.3316716027,37969.2131483213,379.692131483213,319.28995880046,0,normal,,normal_semisynthetic
152,2026-01-12 09:39:00,2026-01,segment_1,200_stab,443.41678125,29.21065,126.391367,7.27929361116958,27319.4655232575,-2593.66873286794,25502.0665226091,37462.4573526069,374.624573526069,381.903867137239,0,normal,,normal_semisynthetic
153,2026-01-12 09:39:10,2026-01,segment_1,200_stab,443.1024375,28.5735,126.242701,-15.8573254616663,27557.7232970995,-2543.50661556475,24875.4631678573,37211.3720123075,372.113720123075,356.256394661409,0,normal,,normal_semisynthetic
154,2026-01-12 09:39:30,2026-01,segment_1,200_stab,442.4895,27.287212,125.946544,0.749741347877659,28024.1503493388,-2439.01082595656,23585.8956370467,36709.6206683362,367.096206683362,367.84594803124,0,normal,,normal_semisynthetic
155,2026-01-12 09:39:50,2026-01,segment_1,200_stab,441.90903125,26.006466,125.656602,-10.1188975504884,28468.2143806056,-2331.10085222599,22270.2134719327,36219.2720701123,362.192720701123,352.073823150635,0,normal,,normal_semisynthetic
156,2026-01-12 09:40:00,2026-01,segment_1,200_stab,441.631,25.367698,125.513715,-40.4579962106649,28681.7418440244,-2275.99961027532,21602.605360726,35979.091814615,359.79091814615,319.332921935485,0,normal,,normal_semisynthetic
157,2026-01-12 09:40:10,2026-01,segment_1,200_stab,441.3601875,24.727534,125.371619,44.8085212766065,28890.2448722773,-2220.00794935594,20926.1383186363,35741.823526592,357.41823526592,402.226756542526,0,normal,,normal_semisynthetic
158,2026-01-12 09:40:30,2026-01,segment_1,200_stab,440.8429375,23.447903,125.090694,-13.0668869821143,29290.0244980943,-2106.03080021189,19552.4574035496,35279.448569217,352.79448569217,339.727598710056,0,normal,,normal_semisynthetic
159,2026-01-12 09:40:40,2026-01,segment_1,200_stab,440.59403125,22.801402,124.950265,-10.2470472710763,29483.1322560274,-2047.53512424022,18847.9292721967,35052.7021149744,350.527021149744,340.279973878667,0,normal,,normal_semisynthetic
160,2026-01-12 09:41:00,2026-01,segment_1,200_stab,440.12634375,21.520803,124.674872,69.7635336818665,29847.4724722946,-1930.17789282273,17432.5404672067,34619.2239488861,346.192239488861,415.955773170727,0,normal,,normal_semisynthetic
161,2026-01-12 09:41:20,2026-01,segment_1,200_stab,439.69265625,20.238962,124.402648,13.4338004614536,30187.2637739177,-1811.14539096263,15990.7227249356,34208.9806198469,342.089806198469,355.523606659923,0,normal,,normal_semisynthetic
162,2026-01-12 09:41:40,2026-01,segment_1,200_stab,439.2930625,18.95272,124.132678,23.001570718801,30502.3932663697,-1690.63069929997,14520.4451593827,33824.5111533682,338.245111533682,361.246682252483,0,normal,,normal_semisynthetic
163,2026-01-12 09:42:00,2026-01,segment_1,200_stab,438.93115625,17.67103,123.86656,40.2778731160029,30789.9879919799,-1569.95579340016,13033.6722593147,33471.8498787074,334.718498787074,374.996371903077,0,normal,,normal_semisynthetic
164,2026-01-12 09:42:10,2026-01,segment_1,200_stab,438.762125,17.022626,123.732961,80.7429524127543,30925.2433315718,-1508.83336420849,12273.8188307021,33306.0637411083,333.060637411083,413.803589823838,0,normal,,normal_semisynthetic
165,2026-01-12 09:42:30,2026-01,segment_1,200_stab,438.4565625,15.742225,123.471024,50.2150562588562,31171.7989506006,-1388.2778169284,10759.2396545936,33005.599571264,330.05599571264,380.271051971496,0,normal,,normal_semisynthetic
166,2026-01-12 09:42:40,2026-01,segment_1,200_stab,438.31771875,15.100553,123.340622,58.7530451215036,31284.9910286996,-1328.04487586002,9993.60474373712,32869.2333745732,328.692333745732,387.445378867236,0,normal,,normal_semisynthetic
167,2026-01-12 09:42:50,2026-01,segment_1,200_stab,438.18709375,14.451719,123.209332,20.2421824111649,31392.3353071587,-1267.3391016091,9215.23165113151,32741.4929228886,327.414929228886,347.657111640051,0,normal,,normal_semisynthetic
168,2026-01-12 09:43:10,2026-01,segment_1,200_stab,437.95815625,13.168613,122.951219,100.956112427623,31583.3787301861,-1148.09667496264,7664.40543371876,32520.3174744936,325.203174744936,426.159287172559,0,normal,,normal_semisynthetic
169,2026-01-12 09:43:30,2026-01,segment_1,200_stab,437.76828125,11.882541,122.69439,70.4744897263765,31746.2803198403,-1030.00820991516,6096.00308742688,32342.6728131781,323.426728131781,393.901217858157,0,normal,,normal_semisynthetic
170,2026-01-12 09:43:50,2026-01,segment_1,200_stab,437.6180625,10.591034,122.438162,104.317497964706,31880.7732625677,-913.280505964674,4508.53931804617,32210.9408723836,322.109408723836,426.426906688543,0,normal,,normal_semisynthetic
171,2026-01-12 09:44:00,2026-01,segment_1,200_stab,437.55865625,9.949358,122.311421,29.7352574464327,31936.66696573,-856.106558835835,3715.69135668733,32163.488268193,321.63488268193,351.370140128363,0,normal,,normal_semisynthetic
172,2026-01-12 09:44:20,2026-01,segment_1,200_stab,437.47034375,8.664564,122.05865,83.2766302546005,32026.6104238811,-743.52271296243,2120.96256861098,32105.3746822116,321.053746822116,404.330377076716,0,normal,,normal_semisynthetic
173,2026-01-12 09:44:40,2026-01,segment_1,200_stab,437.42309375,7.373147,121.805769,110.162961503381,32087.2590629109,-633.24253009409,509.563822008365,32097.5520181988,320.975520181988,431.13848168537,0,normal,,normal_semisynthetic
174,2026-01-12 09:44:50,2026-01,segment_1,200_stab,437.4151875,6.731237,121.680462,108.641358258542,32106.2161718771,-579.629914841921,-294.069062463739,32112.7944023403,321.127944023403,429.769302281946,0,normal,,normal_semisynthetic
175,2026-01-12 09:45:10,2026-01,segment_1,200_stab,437.43065625,5.4454,121.430095,87.0313526878256,32121.6529735328,-474.896096990668,-1908.24822025689,32181.7887527266,321.817887527266,408.849240215092,0,normal,,normal_semisynthetic
176,2026-01-12 09:45:30,2026-01,segment_1,200_stab,437.4880625,4.159412,121.180438,101.269996657858,32106.7405443995,-374.046793999816,-3527.20508913095,32302.0723039603,323.020723039603,424.290719697461,0,normal,,normal_semisynthetic
177,2026-01-12 09:45:40,2026-01,segment_1,200_stab,437.53309375,3.509678,121.054516,101.478007410792,32087.5497947387,-324.710404681217,-4346.42412579148,32382.2125766292,323.822125766292,425.300133177084,0,normal,,normal_semisynthetic
178,2026-01-12 09:46:00,2026-01,segment_1,200_stab,437.653625,2.226274,120.80613,80.6566226850482,32026.4012620849,-230.719428471973,-5966.10017576185,32578.1822783589,325.781822783589,406.438445468637,0,normal,,normal_semisynthetic
179,2026-01-12 09:46:20,2026-01,segment_1,200_stab,437.8174375,0.934458,120.556391,104.502081621619,31933.3330992263,-141.130706946905,-7597.0235367254,32824.8754349525,328.248754349525,432.750835971143,0,normal,,normal_semisynthetic
180,2026-01-12 09:46:40,2026-01,segment_1,200_stab,438.02234375,-0.34894,120.308414,98.0271637773333,31809.1112508617,-57.570894918735,-9216.24967902153,33117.3992204054,331.173992204053,429.201155981387,0,normal,,normal_semisynthetic
181,2026-01-12 09:47:00,2026-01,segment_1,200_stab,438.27040625,-1.637964,120.059289,111.227864522982,31652.0224401448,20.4160841207337,-10839.6955969714,33456.6875527588,334.566875527588,445.794740050569,0,normal,,normal_semisynthetic
182,2026-01-12 09:47:10,2026-01,segment_1,200_stab,438.411125,-2.286345,119.933901,135.881788128764,31560.618762014,57.2397478036929,-11654.599290637,33643.8050412738,336.438050412738,472.319838541501,0,normal,,normal_semisynthetic
183,2026-01-12 09:47:30,2026-01,segment_1,200_stab,438.72115625,-3.570068,119.685405,120.24598287343,31354.9192818724,125.09015567877,-13263.4200850741,34045.0425623603,340.450425623603,460.696408497033,0,normal,,normal_semisynthetic
184,2026-01-12 09:47:40,2026-01,segment_1,200_stab,438.89209375,-4.213112,119.560754,83.1781643000975,31239.4282761843,156.426412229413,-14066.4880741428,34260.6543280379,342.606543280379,425.784707580477,0,normal,,normal_semisynthetic
185,2026-01-12 09:48:00,2026-01,segment_1,200_stab,439.26675,-5.504877,119.309895,123.028204504139,30982.093242225,213.708062252695,-15672.6240006518,34721.2746867336,347.212746867336,470.240951371474,0,normal,,normal_semisynthetic
186,2026-01-12 09:48:20,2026-01,segment_1,200_stab,439.68053125,-6.789373,119.059705,94.6551134779244,30692.4410552514,262.739748827212,-17258.3920147228,35212.8820893653,352.128820893653,446.783934371578,0,normal,,normal_semisynthetic
187,2026-01-12 09:48:30,2026-01,segment_1,200_stab,439.902625,-7.431446,118.934316,110.665537258663,30534.9770969645,284.127901085009,-18046.0697289026,35470.0745366673,354.700745366673,465.366282625336,0,normal,,normal_semisynthetic
188,2026-01-12 09:48:50,2026-01,segment_1,200_stab,440.37903125,-8.720618,118.681763,113.025978245706,30193.262220382,320.4763893603,-19615.9657738248,36007.2479073971,360.072479073971,473.098457319678,0,normal,,normal_semisynthetic
189,2026-01-12 09:49:10,2026-01,segment_1,200_stab,440.893875,-10.005511,118.428841,96.7572524964502,29818.7976050582,347.536216359258,-21163.0371299252,36567.1384250354,365.671384250354,462.428636746804,0,normal,,normal_semisynthetic
190,2026-01-12 09:49:20,2026-01,segment_1,200_stab,441.16525,-10.645915,118.302264,106.26909119824,29619.5924009196,357.457725441758,-21926.7207240225,36854.1600329104,368.541600329104,474.810691527345,0,normal,,normal_semisynthetic
191,2026-01-12 09:49:30,2026-01,segment_1,200_stab,441.449125,-11.292568,118.174089,126.779319395477,29410.0172622042,364.993198288012,-22692.4118335108,37148.7266298538,371.487266298538,498.266585694015,0,normal,,normal_semisynthetic
192,2026-01-12 09:49:40,2026-01,segment_1,200_stab,441.73953125,-11.932118,118.046924,125.566513828594,29194.4744710674,369.936815704276,-23443.9737676477,37444.279922407,374.44279922407,500.009313052664,0,normal,,normal_semisynthetic
